animal_id,day,trial_in_day,choice,state_win,state_random,state_go
0104-ZSY-4,0,1,0,0.010924770186960194,0.41618906578055875,0.5728861640324812
0104-ZSY-4,0,2,1,0.499067572166842,0.4194976702640442,0.08143475756911372
0104-ZSY-4,0,3,1,0.5361430412121518,0.39045276241515353,0.0734041963726946
0104-ZSY-4,0,4,0,0.023803234631339352,0.2511871745806356,0.7250095907880251
0104-ZSY-4,0,5,0,0.08895315075158819,0.34263776778766364,0.5684090814607482
0104-ZSY-4,0,6,0,0.013919270717657025,0.20026989279481067,0.7858108364875322
0104-ZSY-4,0,7,1,0.804083892082283,0.17955486361071088,0.016361244307006046
0104-ZSY-4,0,8,0,0.0028553322270394124,0.11562907662053015,0.8815155911524304
0104-ZSY-4,0,9,1,0.8038981936390966,0.1796818918058018,0.016419914555101386
0104-ZSY-4,0,10,0,0.013993536557825382,0.20670442621997123,0.7793020372222034
0104-ZSY-4,0,11,0,0.07795937180050794,0.3348276008857107,0.5872130273137813
0104-ZSY-4,0,12,0,0.07756629427532154,0.33512062852157504,0.5873130772031036
0104-ZSY-4,0,13,0,0.015116168852791174,0.20628562107848242,0.7785982100687264
0104-ZSY-4,0,14,1,0.7782094674329135,0.20209056372027506,0.019699968846811425
0104-ZSY-4,0,15,0,0.017497144615449666,0.2191354433426814,0.7633674120418691
0104-ZSY-4,0,16,0,0.017913703228706293,0.21427077306589054,0.7678155237054031
0104-ZSY-4,0,17,1,0.7755646582382072,0.20431962808375967,0.020115713678033154
0104-ZSY-4,0,18,0,0.01744675280462673,0.2192659806189271,0.7632872665764461
0104-ZSY-4,0,19,0,0.020329343631805333,0.22325769242569346,0.7564129639425011
0104-ZSY-4,0,20,1,0.7259095511787879,0.24145862954198288,0.03263181927922929
0104-ZSY-4,1,1,1,0.9714341713922657,0.026928810921182,0.0016370176865521792
0104-ZSY-4,1,2,0,0.10505070424180238,0.42738014886430153,0.46756914689389617
0104-ZSY-4,1,3,0,0.1137048365887555,0.3859091774434213,0.5003859859678232
0104-ZSY-4,1,4,1,0.8519986611227122,0.14445138420208326,0.003549954675204678
0104-ZSY-4,1,5,0,0.028549525309871086,0.18913050149642008,0.7823199731937087
0104-ZSY-4,1,6,1,0.8575660763644778,0.13870173086444965,0.0037321927710724924
0104-ZSY-4,1,7,0,0.10658687906978613,0.44858066042251554,0.44483246050769815
0104-ZSY-4,1,8,0,0.10987663993007127,0.38097276502833,0.5091505950415989
0104-ZSY-4,1,9,1,0.8542203982636292,0.14237632579210777,0.003403275944262954
0104-ZSY-4,1,10,0,0.027596947742504818,0.18120463437728898,0.7911984178802063
0104-ZSY-4,1,11,1,0.8913391743937698,0.10697404657435794,0.0016867790318722958
0104-ZSY-4,1,12,0,0.027740976197069327,0.18244594138474854,0.7898130824181822
0104-ZSY-4,1,13,1,0.8597527816668917,0.13666204548955543,0.003585172843552932
0104-ZSY-4,1,14,0,0.10333030775341649,0.4419518963848531,0.45471779586173033
0104-ZSY-4,1,15,0,0.11565551745847379,0.3998659926860223,0.48447848985550396
0104-ZSY-4,1,16,1,0.7766277505182667,0.2022987338697309,0.02107351561200236
0104-ZSY-4,1,17,1,0.7522467472193072,0.22796856018942882,0.019784692591264055
0104-ZSY-4,1,18,0,0.11132430095735092,0.46746816496957877,0.42120753407307027
0104-ZSY-4,1,19,0,0.10594821360863167,0.37607935188916586,0.5179724345022025
0104-ZSY-4,1,20,1,0.8533262440164352,0.14316729388287897,0.003506462100685986
0104-ZSY-4,1,21,0,0.029864385148191907,0.19512743668573676,0.7750081781660713
0104-ZSY-4,1,22,1,0.8351573480464428,0.15387622949243987,0.010966422461117366
0104-ZSY-4,1,23,1,0.8109892028753158,0.17963478282973372,0.009376014294950438
0104-ZSY-4,1,24,0,0.029083418491621802,0.18874154831218815,0.7821750331961901
0104-ZSY-4,1,25,1,0.8909032600192422,0.10740024428686647,0.0016964956938911933
0104-ZSY-4,1,26,0,0.026859311860243713,0.17515965059800545,0.7979810375417509
0104-ZSY-4,1,27,1,0.8929447069642271,0.1054365144062479,0.0016187786295248612
0104-ZSY-4,1,28,0,0.02701793187662022,0.17646491511377022,0.7965171530096095
0104-ZSY-4,1,29,1,0.8856242703699516,0.1123336100068083,0.002042119623240033
0104-ZSY-4,1,30,0,0.0426870168248794,0.23628693267141856,0.721026050503702
0104-ZSY-4,2,1,1,0.9646052361072665,0.030482211234538484,0.004912552658195022
0104-ZSY-4,2,2,1,0.815375633674656,0.1745741208355645,0.010050245489779536
0104-ZSY-4,2,3,0,0.029156468318027193,0.18832591355907574,0.7825176181228971
0104-ZSY-4,2,4,1,0.8904512481449811,0.10782814513333623,0.0017206067216826496
0104-ZSY-4,2,5,0,0.027397782531748634,0.17970682851687692,0.7928953889513746
0104-ZSY-4,2,6,1,0.8726399737158923,0.12464857684059254,0.002711449443515222
0104-ZSY-4,2,7,0,0.06116285078890393,0.347224722040412,0.5916124271706841
0104-ZSY-4,2,8,0,0.2525767056301512,0.5745282973513295,0.17289499701851946
0104-ZSY-4,2,9,0,0.06605756377201834,0.32255090547446064,0.611391530753521
0104-ZSY-4,2,10,1,0.802168397160109,0.18098634255160606,0.01684526028828486
0104-ZSY-4,2,11,1,0.8104304123138286,0.18037429514195016,0.009195292544221158
0104-ZSY-4,2,12,0,0.029102226866689083,0.18916135235555115,0.7817364207777597
0104-ZSY-4,2,13,1,0.8892505365422478,0.10896554071419187,0.0017839227435602675
0104-ZSY-4,2,14,0,0.029129802820007808,0.1891031438470843,0.7817670533329079
0104-ZSY-4,2,15,1,0.8365434662984258,0.15271048584500913,0.01074604785656506
0104-ZSY-4,2,16,1,0.8109434539371306,0.17966149616192462,0.009395049900944611
0104-ZSY-4,2,17,0,0.029129346225460744,0.18912319508468003,0.7817474586898593
0104-ZSY-4,2,18,1,0.8892504737657912,0.1089658346380275,0.0017836915961813025
0104-ZSY-4,2,19,0,0.029083429533335127,0.18916179263337116,0.7817547778332937
0104-ZSY-4,2,20,1,0.8357891495936902,0.1539485249699285,0.010262325436381385
0104-ZSY-4,2,21,1,0.7529068098928853,0.2265479933170515,0.020545196790063076
0104-ZSY-4,2,22,0,0.11150683125968426,0.4673237280927036,0.4211694406476122
0104-ZSY-4,2,23,0,0.10593718863165769,0.37602523487200384,0.5180375764963385
0104-ZSY-4,2,24,1,0.8534189239812501,0.14308295780258204,0.003498118216167836
0104-ZSY-4,2,25,0,0.029702899745083024,0.19459263747909517,0.7757044627758218
0104-ZSY-4,2,26,1,0.8366172262748721,0.15346135688056378,0.009921416844564098
0104-ZSY-4,2,27,1,0.7014955441370468,0.24075711825402338,0.05774733760892981
0104-ZSY-4,2,28,1,0.8108150940574715,0.1804561319022431,0.008728774040285363
0104-ZSY-4,2,29,0,0.030226235261063557,0.19675637277232305,0.7730173919666133
0104-ZSY-4,2,30,1,0.857520815625291,0.1358911431212526,0.0065880412534565025
0104-ZSY-4,3,1,1,0.9651967254241131,0.03036395480286195,0.004439319773024897
0104-ZSY-4,3,2,1,0.7045030666199604,0.23362055482922922,0.0618763785508104
0104-ZSY-4,3,3,1,0.8130311407821917,0.17847393681479642,0.008494922403011777
0104-ZSY-4,3,4,0,0.028953247681807313,0.18861643378008544,0.7824303185381072
0104-ZSY-4,3,5,1,0.8894014703261638,0.10882238113171885,0.0017761485421173302
0104-ZSY-4,3,6,0,0.028983703911707244,0.18865644323019437,0.7823598528580984
0104-ZSY-4,3,7,1,0.8376082516217668,0.15261951306587504,0.009772235312358168
0104-ZSY-4,3,8,1,0.7055280885492659,0.24158277216294013,0.05288913928779392
0104-ZSY-4,3,9,1,0.7105678150651066,0.2416233574264833,0.04780882750841026
0104-ZSY-4,3,10,1,0.7053271922688245,0.24189779667004957,0.052775011061126004
0104-ZSY-4,3,11,1,0.809143907952615,0.1819138377977128,0.008942254249672151
0104-ZSY-4,3,12,0,0.031183598096391974,0.2027358432162281,0.7660805586873799
0104-ZSY-4,3,13,1,0.8343101270090922,0.15541630333556827,0.010273569655339577
0104-ZSY-4,3,14,1,0.7061902804279588,0.24130381610238485,0.052505903469656404
0104-ZSY-4,3,15,1,0.7061660668293432,0.24133247764856205,0.05250145552209471
0104-ZSY-4,3,16,1,0.8090395742119193,0.18199644250627434,0.008963983281806337
0104-ZSY-4,3,17,0,0.0312885385125853,0.20324960595408512,0.7654618555333296
