animal_id,day,trial_in_day,choice,state_win,state_random,state_go
170614cage2 1A,2,23,1,0.8342202547843778,0.15548917444059032,0.010290570775031897
170614cage2 1A,2,24,1,0.7062089720697342,0.24129020518046834,0.05250082274979737
170614cage2 1A,2,25,1,0.7061710337681131,0.24121833405480814,0.05261063217707885
170614cage2 1A,2,26,1,0.8117702500530684,0.1796862639942702,0.008543485952661398
170614cage2 1A,2,27,0,0.028959503588458214,0.18866931948465152,0.7823711769268903
170614cage2 1A,2,28,1,0.8900278256228702,0.10822954546540456,0.0017426289117252638
170614cage2 1A,2,29,0,0.0280912179422907,0.18307709006466766,0.7888316919930416
170614cage2 1A,2,30,1,0.8603491320327977,0.1333819706684272,0.006268897298775147
170614cage2 1A,3,1,0,0.29108774605785603,0.17485762772190824,0.5340546262202357
170614cage2 1A,3,2,1,0.8633255053713633,0.13228464418287822,0.004389850445758527
170614cage2 1A,3,3,0,0.029889607719125896,0.19371374218063045,0.7763966501002436
170614cage2 1A,3,4,1,0.8354047856176149,0.15369206636837202,0.010903148014013085
170614cage2 1A,3,5,1,0.8081923729219103,0.18196235695507992,0.009845270123009835
170614cage2 1A,3,6,0,0.03144728918936475,0.2035518155717534,0.7650008952388818
170614cage2 1A,3,7,1,0.8323704285686695,0.1568311237920631,0.01079844763926747
170614cage2 1A,3,8,1,0.7528539375727213,0.22664422007036567,0.020501842356912946
170614cage2 1A,3,9,0,0.11149347148413502,0.4673293053346665,0.4211772231811985
170614cage2 1A,3,10,0,0.1059411600353909,0.37604781582265395,0.5180110241419552
170614cage2 1A,3,11,1,0.8533312809679314,0.14316250001003455,0.0035062190220341697
170614cage2 1A,3,12,0,0.029862164113575475,0.1951311185482687,0.7750067173381557
170614cage2 1A,3,13,1,0.8351137952194211,0.15394337606107353,0.01094282871950543
170614cage2 1A,3,14,1,0.8081850333030325,0.18197028165891382,0.009844685038053686
170614cage2 1A,3,15,0,0.031469218508241914,0.20354108954461095,0.764989691947147
170614cage2 1A,3,16,1,0.8326147181586355,0.156375969368959,0.011009312472405412
170614cage2 1A,3,17,1,0.7766042990413712,0.2080435208833953,0.015352180075233472
170614cage2 1A,3,18,0,0.06412253318030135,0.3650968199614049,0.5707806468582937
170614cage2 1A,3,19,0,0.2513980382583001,0.5758036491517499,0.17279831258995004
170614cage2 1A,3,20,0,0.06292239046819403,0.3056562508780062,0.6314213586537998
170614cage2 1A,3,21,1,0.8701780663869533,0.12723460792180166,0.002587325691245148
170614cage2 1A,3,22,0,0.027291346228277117,0.1787953368880184,0.7939133168837046
170614cage2 1A,3,23,1,0.8909801704201973,0.10730639151633388,0.0017134380634689762
170614cage2 1A,3,24,0,0.029094629490392477,0.18881960547829305,0.7820857650313146
170614cage2 1A,3,25,1,0.8365683508950846,0.15271757454696805,0.010714074557947368
170614cage2 1A,3,26,1,0.8083198946518978,0.1818466721406351,0.009833433207467117
170614cage2 1A,3,27,0,0.03133828548549768,0.2029962161258251,0.7656654983886771
170614cage2 1A,3,28,1,0.8343798043299931,0.15535815610559547,0.0102620395644114
170614cage2 1A,3,29,1,0.7038296243556957,0.24142471847209432,0.05474565717220993
170614cage2 1A,3,30,1,0.7505465447712183,0.2177355903313367,0.03171786489744491
170614cage2 1A,4,1,1,0.9789774732551444,0.020287365629050695,0.000735161115805041
170614cage2 1A,4,2,0,0.027696310801789314,0.17418420160204282,0.7981194875961679
170614cage2 1A,4,3,1,0.8411716361110331,0.14955678613245058,0.009271577756516308
170614cage2 1A,4,4,1,0.7015088412246828,0.24063906761158968,0.05785209116372736
170614cage2 1A,4,5,1,0.8096440689542007,0.1814415384224572,0.008914392623342147
170614cage2 1A,4,6,0,0.03131885299592876,0.20308627739975663,0.7655948696043147
170614cage2 1A,4,7,1,0.8331962309775806,0.15554235237191827,0.011261416650501269
170614cage2 1A,4,8,1,0.8081575840544113,0.1820087336323972,0.009833682313191323
170614cage2 1A,4,9,0,0.0314935475583533,0.20349640702651742,0.7650100454151292
170614cage2 1A,4,10,1,0.8330809831214245,0.15563440424080585,0.011284612637769652
170614cage2 1A,4,11,1,0.8082531390967754,0.1819330837409053,0.009813777162319388
170614cage2 1A,4,12,0,0.031342370776494884,0.20304268536158754,0.7656149438619176
170614cage2 1A,4,13,1,0.8342196402612736,0.1554897988684551,0.0102905608702712
170614cage2 1A,4,14,1,0.7062092130019091,0.24129000955057744,0.05250077744751335
170614cage2 1A,4,15,1,0.7061711652183603,0.2412166341453521,0.05261220063628753
170614cage2 1A,4,16,1,0.811809685376125,0.17965256597647394,0.008537748647401248
170614cage2 1A,4,17,0,0.028934172234815196,0.18845182955195763,0.7826139982132273
170614cage2 1A,4,18,1,0.8909651641715507,0.10734136525070974,0.0016934705777395431
170614cage2 1A,4,19,0,0.026854220133827777,0.1751163950356401,0.7980293848305322
170614cage2 1A,4,20,1,0.8930979977986296,0.10529062406822372,0.00161137813314662
170614cage2 1A,4,21,0,0.026855909830815653,0.17512445225792908,0.7980196379112552
170614cage2 1A,4,22,1,0.8915707497218026,0.10673866679589032,0.0016905834823071335
170614cage2 1A,4,23,0,0.02908347854528282,0.1887216137300847,0.7821949077246324
170614cage2 1A,4,24,1,0.8365906592162199,0.15269884873845305,0.010710492045327208
170614cage2 1A,4,25,1,0.8083127442693483,0.18185242687960976,0.009834828851041998
170614cage2 1A,4,26,0,0.031344688877057617,0.20303606523830658,0.7656192458846357
170614cage2 1A,4,27,1,0.8342223372302832,0.15549093148761506,0.010286731282101915
170614cage2 1A,4,28,1,0.705804799648902,0.24154811130329099,0.052647089047807155
170614cage2 1A,4,29,1,0.7083211007346634,0.24181440728696496,0.049864491978371596
170614cage2 1A,4,30,1,0.7498163694025657,0.21829657931261265,0.0318870512848217
