animal_id,day,trial_in_day,choice,state_win,state_random,state_go
170614cage7,0,1,0,0.00642996741949088,0.34904243218539,0.6445276003951191
170614cage7,0,2,1,0.7794630361486192,0.2025719135121085,0.017965050339272294
170614cage7,0,3,0,0.003037658654839642,0.11884693041540732,0.878115410929753
170614cage7,0,4,1,0.8013726788195294,0.1818652216535584,0.01676209952691212
170614cage7,0,5,0,0.01582030921138561,0.21336414762482092,0.7708155431637934
170614cage7,0,6,0,0.030156689805898612,0.2600008284711738,0.7098424817229275
170614cage7,0,7,1,0.5241560672443416,0.39468057391851513,0.0811633588371433
170614cage7,0,8,1,0.5529305080000694,0.3773219035525097,0.06974758844742096
170614cage7,0,9,0,0.00852314500206043,0.1804141345320108,0.8110627204659289
170614cage7,0,10,1,0.5615505415452565,0.3682385556569486,0.07021090279779507
170614cage7,0,11,1,0.5155142617916015,0.40392947722636874,0.08055626098202971
170614cage7,0,12,0,0.029711364962998456,0.2651308955136655,0.705157739523336
170614cage7,0,13,0,0.01704075462036956,0.21258472757747973,0.7703745178021506
170614cage7,0,14,1,0.7760789986828552,0.2038936247582861,0.02002737655885867
170614cage7,0,15,0,0.017665129710180832,0.21966024551121066,0.7626746247786084
170614cage7,0,16,0,0.016849975271651985,0.20951504746810345,0.7736349772602444
170614cage7,0,17,1,0.8014647988559768,0.18178263735555206,0.016752563788471227
170614cage7,0,18,0,0.0027969840940790316,0.11462327174261781,0.8825797441633031
170614cage7,0,19,1,0.8144216639371585,0.1703992605713716,0.015179075491469974
170614cage7,0,20,0,0.008381705646363063,0.1589977009001122,0.8326205934535247
170614cage7,1,1,1,0.9793218305423008,0.019978530793737844,0.0006996386639612444
170614cage7,1,2,0,0.025635641312837756,0.1615185203937319,0.8128458382934303
170614cage7,1,3,1,0.8952443210453653,0.10322247961280212,0.0015331993418325586
170614cage7,1,4,0,0.0267885301220034,0.17453915352713775,0.7986723163508589
170614cage7,1,5,1,0.8927353993721395,0.10563458783974555,0.001630012788114915
170614cage7,1,6,0,0.02734743617449663,0.17927296361817996,0.7933796002073233
170614cage7,1,7,1,0.8729970145665258,0.12431364440807519,0.002689341025399111
170614cage7,1,8,0,0.060337461079533694,0.3450028633034841,0.5946596756169823
170614cage7,1,9,0,0.257240288675789,0.5756458891428581,0.16711382218135298
170614cage7,1,10,0,0.06190761297335457,0.3036548551022586,0.6344375319243868
170614cage7,1,11,1,0.8705799420130962,0.12685230994422197,0.0025677480426817873
170614cage7,1,12,0,0.027281681621431714,0.17871706038160518,0.7940012579969631
170614cage7,1,13,1,0.89105076723626,0.10723989862872312,0.0017093341350170428
170614cage7,1,14,0,0.02894483072572136,0.18834737707971716,0.7827077921945614
170614cage7,1,15,1,0.8378005408154459,0.1524745077567863,0.009724951427767864
170614cage7,1,16,1,0.701767497975675,0.24290503725629564,0.05532746476802942
170614cage7,1,17,1,0.7551202741723491,0.22626166761778502,0.01861805820986602
170614cage7,1,18,0,0.11109471656186919,0.4671155618220248,0.4217897216161061
170614cage7,1,19,0,0.10599105570611651,0.37576307614099513,0.5182458681528884
170614cage7,1,20,1,0.8554188543163513,0.14124258755732436,0.003338558126324303
170614cage7,1,21,0,0.02755121941547292,0.18082880598038018,0.7916199746041469
170614cage7,1,22,1,0.892188019424792,0.10616648418945403,0.001645496385754008
170614cage7,1,23,0,0.026872427925138793,0.17526928812453588,0.7978582839503253
170614cage7,1,24,1,0.8915475175495952,0.10676100423665044,0.001691478213754352
170614cage7,1,25,0,0.029083882932691266,0.18872550585712766,0.7821906112101812
170614cage7,1,26,1,0.8365892594143537,0.1527004541127558,0.010710286472890582
170614cage7,1,27,1,0.8082714880868264,0.18188559103889232,0.00984292087428131
170614cage7,1,28,0,0.031407198948042156,0.20323036999739294,0.7653624310545649
170614cage7,1,29,1,0.8337166694375869,0.1555907936547667,0.010692536907646374
170614cage7,1,30,1,0.747285846117321,0.21782150146432558,0.034892652418353536
170614cage7,2,1,0,0.6006621077424915,0.23650307643593854,0.16283481582156992
170614cage7,2,2,0,0.059825952855174606,0.2649389550118133,0.6752350921330121
170614cage7,2,3,1,0.8169004935627783,0.16967912216413503,0.01342038427308677
170614cage7,2,4,1,0.7015894914309793,0.24141480577509947,0.05699570279392123
170614cage7,2,5,1,0.8095204837951591,0.18156041015496824,0.008919106049872763
170614cage7,2,6,0,0.031321173610842086,0.2031067693117909,0.7655720570773671
170614cage7,2,7,1,0.8331915614170217,0.1555462829304999,0.01126215565247843
170614cage7,2,8,1,0.8081579530201253,0.18200836008938207,0.009833686890492658
170614cage7,2,9,0,0.0314956401536539,0.20349191317397392,0.7650124466723722
170614cage7,2,10,1,0.8331222070641349,0.15557035367342598,0.011307439262439066
170614cage7,2,11,1,0.8108882099565138,0.17973679927585304,0.00937499076763326
170614cage7,2,12,0,0.029125142707985475,0.18911438729848093,0.7817604699935337
170614cage7,2,13,1,0.8893089717549212,0.10891061192976939,0.001780416315309364
170614cage7,2,14,0,0.028986477293373523,0.18867462458218853,0.7823388981244379
170614cage7,2,15,1,0.8375978516636584,0.15262317775505121,0.009778970581290436
170614cage7,2,16,1,0.7062017283058541,0.24118827643537166,0.05260999525877428
170614cage7,2,17,1,0.7061882340944358,0.24130902970760143,0.052502736197962835
170614cage7,2,18,1,0.8091396104935741,0.1819124117797293,0.008947977726696636
170614cage7,2,19,0,0.03118366449463172,0.20273480749023515,0.7660815280151332
170614cage7,2,20,1,0.8343167706899925,0.15541608297330503,0.010267146336702398
170614cage7,2,21,1,0.7055176011958587,0.24169774885549417,0.05278464994864709
