animal_id,day,trial_in_day,choice,state_win,state_random,state_go
0104-JSM-4,0,1,1,0.3200037512857747,0.634479695888094,0.045516552826131144
0104-JSM-4,0,2,1,0.2987117968210226,0.5363587047267272,0.16492949845225008
0104-JSM-4,0,3,1,0.6277313406987726,0.3238319421204118,0.04843671718081574
0104-JSM-4,0,4,0,0.004104342187863459,0.13409813990099875,0.8617975179111379
0104-JSM-4,0,5,1,0.82024950998274,0.16533965161237477,0.01441083840488524
0104-JSM-4,0,6,0,0.002751955935729955,0.11397391216702704,0.8832741318972429
0104-JSM-4,0,7,1,0.8018583296573736,0.1813951001246046,0.016746570218021842
0104-JSM-4,0,8,0,0.0165682712918328,0.2149521222054924,0.7684796065026749
0104-JSM-4,0,9,0,0.017999163051471666,0.21444147634842642,0.7675593606001019
0104-JSM-4,0,10,1,0.775303356769919,0.20453437895627918,0.020162264273801928
0104-JSM-4,0,11,0,0.017699213325498942,0.21979845307689064,0.7625023335976104
0104-JSM-4,0,12,0,0.016835827511597866,0.20945576848054664,0.7737084040078556
0104-JSM-4,0,13,1,0.8017642558837672,0.18151597390384155,0.01671977021239125
0104-JSM-4,0,14,0,0.002713812973681481,0.1132345214293281,0.8840516655969904
0104-JSM-4,0,15,1,0.8252536153872587,0.16085000053445186,0.013896384078289473
0104-JSM-4,0,16,0,0.0025478600001900787,0.11046841851812574,0.8869837214816841
0104-JSM-4,0,17,1,0.8255767850889565,0.16055914581795933,0.013864069093084193
0104-JSM-4,0,18,0,0.0026199887122595484,0.11172413019264697,0.8856558810950935
0104-JSM-4,0,19,1,0.8150511066944927,0.16983536501271465,0.015113528292792706
0104-JSM-4,0,20,0,0.00836847071380524,0.15890206133204787,0.8327294679541469
0104-JSM-4,1,1,0,0.3067287163623774,0.18354730398322988,0.5097239796543928
0104-JSM-4,1,2,1,0.7884120537241306,0.18516561586437036,0.026422330411499082
0104-JSM-4,1,3,1,0.7772600758709735,0.20786681790080777,0.014873106228218769
0104-JSM-4,1,4,0,0.06403553866022378,0.36497705231669875,0.5709874090230775
0104-JSM-4,1,5,0,0.2513582251889959,0.5757903469800512,0.1728514278309529
0104-JSM-4,1,6,0,0.0629775009573078,0.3061052087458838,0.6309172902968083
0104-JSM-4,1,7,1,0.8683708132900985,0.12891892168757363,0.0027102650223278088
0104-JSM-4,1,8,0,0.02938593260471398,0.19207333628426038,0.7785407311110256
0104-JSM-4,1,9,1,0.8371987856859974,0.1529640316829077,0.009837182631094957
0104-JSM-4,1,10,1,0.7014955230221087,0.24066883670523997,0.05783564027265122
0104-JSM-4,1,11,1,0.8123814098357119,0.1791287338147488,0.00848985634953922
0104-JSM-4,1,12,0,0.02892038699667403,0.188364548444257,0.782715064559069
