animal_id,day,trial_in_day,choice,state_win,state_random,state_go
170614cage6,0,1,1,0.24942824598081,0.6858676629276017,0.06470409109158824
170614cage6,0,2,1,0.5835671322785048,0.36331975278316764,0.05311311493832757
170614cage6,0,3,0,0.02586893410092715,0.25355519694550094,0.7205758689535718
170614cage6,0,4,0,0.016263718572390545,0.20841051143198627,0.7753257699956232
170614cage6,0,5,1,0.8016424122837851,0.18164927475260456,0.01670831296361041
170614cage6,0,6,0,0.0028706293827301956,0.11586244560065842,0.8812669250166114
170614cage6,0,7,1,0.8043358637281905,0.17930403458799185,0.01636010168381766
170614cage6,0,8,0,0.01361096911760925,0.20470770585288586,0.7816813250295049
170614cage6,0,9,0,0.09312978678743314,0.3435282147705514,0.5633419984420156
170614cage6,0,10,0,0.013829607828006211,0.19975238876175092,0.7864180034102428
170614cage6,0,11,1,0.804215964644385,0.17943931371887598,0.016344721636738897
170614cage6,0,12,0,0.00285433774716097,0.11561322777647798,0.8815324344763612
170614cage6,0,13,1,0.8039003816415787,0.17967988575529026,0.016419732603131017
170614cage6,0,14,0,0.013994741638236368,0.2067088635356661,0.7792963948260975
170614cage6,0,15,0,0.07792217024695366,0.33477588084519516,0.5873019489078511
170614cage6,0,16,0,0.07788021332461315,0.3352179151330069,0.5869018715423799
170614cage6,0,17,0,0.014268227358274424,0.20190363085063567,0.78382814179109
170614cage6,0,18,1,0.8023705587834982,0.18106944062761535,0.016560000588886518
170614cage6,0,19,0,0.0032927722969287097,0.12180776182503854,0.8748994658780328
170614cage6,0,20,1,0.7561381805712362,0.21643148225234732,0.027430337176416405
170614cage6,1,1,1,0.9645492102103904,0.03075569907719288,0.004695090712416728
170614cage6,1,2,1,0.757583379811564,0.22039398734055693,0.022022632847879076
170614cage6,1,3,0,0.11189977843224948,0.4665306466660426,0.42156957490170793
170614cage6,1,4,0,0.10594621364657045,0.3756092879635705,0.5184444983898591
170614cage6,1,5,1,0.8553955659086702,0.14126319503865448,0.0033412390526753643
170614cage6,1,6,0,0.027592882146060285,0.1811873015387577,0.791219816315182
