animal_id,day,trial_in_day,choice,state_win,state_random,state_go
170614cage4 1C,1,12,1,0.8554534095996498,0.141209414543793,0.0033371758565573996
170614cage4 1C,1,13,0,0.02756266817301412,0.18092933551584067,0.7915079963111452
170614cage4 1C,1,14,1,0.8917106624192959,0.10662051756603977,0.0016688200146643534
170614cage4 1C,1,15,0,0.027370195257679083,0.1794711623095976,0.7931586424327233
170614cage4 1C,1,16,1,0.8728192534499207,0.12448041402146574,0.0027003325286135034
170614cage4 1C,1,17,0,0.060752704234625234,0.3461383869155941,0.5931089088497806
170614cage4 1C,1,18,0,0.2547924131254845,0.5752007192752115,0.17000686759930397
170614cage4 1C,1,19,0,0.06349874696926554,0.31424821055900376,0.6222530424717306
170614cage4 1C,1,20,1,0.8303189387439474,0.1639471540194178,0.005733907236634728
170614cage4 1C,1,21,0,0.10617064530127324,0.4514903998289257,0.44233895486980107
170614cage4 1C,1,22,0,0.11031553693542068,0.38717430827724675,0.5025101547873325
170614cage4 1C,1,23,1,0.8238045377256609,0.1701639924943918,0.006031469779947307
170614cage4 1C,1,24,0,0.07064399317671322,0.37829773882722434,0.5510582679960624
170614cage4 1C,1,25,0,0.2051770438679017,0.5609330090945438,0.23388994703755447
170614cage4 1C,1,26,0,0.11577552714136574,0.4957900390957055,0.38843443376292874
170614cage4 1C,1,27,0,0.20617276796848655,0.5725100976024958,0.22131713442901765
170614cage4 1C,1,28,0,0.07177528738934959,0.3242026543466836,0.6040220582639668
170614cage4 1C,1,29,1,0.8577093047887578,0.13881255051084268,0.003478144700399532
170614cage4 1C,1,30,0,0.04338840551721605,0.24142578146373936,0.7151858130190446
170614cage4 1C,2,1,0,0.29078906414975847,0.17459367180588686,0.5346172640443547
170614cage4 1C,2,2,1,0.8653594016591092,0.13046294569872807,0.004177652642162699
170614cage4 1C,2,3,0,0.027584294286888005,0.17959079817689075,0.7928249075362214
170614cage4 1C,2,4,1,0.8919087493397361,0.106428888491237,0.0016623621690269985
170614cage4 1C,2,5,0,0.027362714973838614,0.1794065654574716,0.7932307195686897
170614cage4 1C,2,6,1,0.8729726667185743,0.12433671071109004,0.0026906225703355923
170614cage4 1C,2,7,0,0.06033804655704327,0.34500783541070507,0.5946541180322517
170614cage4 1C,2,8,0,0.25723883943610737,0.57564596277574,0.16711519778815262
170614cage4 1C,2,9,0,0.061907903929832434,0.3036557784669831,0.6344363176031845
170614cage4 1C,2,10,1,0.8705780360327114,0.12685409483208582,0.002567869135202664
170614cage4 1C,2,11,0,0.027283339036664373,0.17873073886067,0.7939859221026656
170614cage4 1C,2,12,1,0.8909908930774382,0.10729606888880489,0.001713038033756926
170614cage4 1C,2,13,0,0.029096355273023778,0.18881367415582392,0.7820899705711524
170614cage4 1C,2,14,1,0.8366098002449187,0.15265460179967355,0.010735597955407787
170614cage4 1C,2,15,1,0.8109447243201412,0.1796598585559837,0.009395417123874993
170614cage4 1C,2,16,0,0.029129381965172087,0.1891225783184797,0.7817480397163482
170614cage4 1C,2,17,1,0.8892530750578036,0.10896292560779526,0.0017839993344011236
170614cage4 1C,2,18,0,0.029127772050470083,0.18910700893068283,0.781765219018847
170614cage4 1C,2,19,1,0.8365012055650605,0.15277523877426805,0.010723555660671487
170614cage4 1C,2,20,1,0.8082143111729553,0.18193206769948492,0.009853621127559865
170614cage4 1C,2,21,0,0.03149838897808475,0.20348663251509871,0.7650149785068167
170614cage4 1C,2,22,1,0.8331239054865148,0.1555680738299863,0.011308020683498829
170614cage4 1C,2,23,1,0.8109544721549274,0.1796809770568664,0.00936455078820615
170614cage4 1C,2,24,0,0.029082855646518555,0.18875283443203938,0.782164309921442
170614cage4 1C,2,25,1,0.8908660838611528,0.1074355856587728,0.0016983304800742434
170614cage4 1C,2,26,0,0.026896990871043636,0.17548085229732485,0.7976221568316315
170614cage4 1C,2,27,1,0.8915109140045956,0.10679652945846474,0.0016925565369396258
170614cage4 1C,2,28,0,0.029046533591694783,0.1887829514552683,0.7821705149530369
170614cage4 1C,2,29,1,0.8359497738130366,0.15373922289163194,0.010311003295331463
170614cage4 1C,2,30,1,0.7602163157519292,0.2208370176537488,0.018946666594321978
170614cage4 1C,2,31,0,0.09666080908140343,0.43610093053270366,0.46723826038589283
170614cage4 1C,2,32,0,0.14722269395951892,0.44360207972442595,0.409175226316055
170614cage4 1C,3,1,0,0.4716404599731039,0.24666347531283359,0.2816960647140626
170614cage4 1C,3,2,0,0.17401258824450463,0.5066196616055318,0.3193677501499636
170614cage4 1C,3,3,0,0.09180148798414861,0.36294454739935667,0.5452539646164947
170614cage4 1C,3,4,1,0.7885211191020209,0.19278390411538926,0.018694976782589846
170614cage4 1C,3,5,1,0.753045822308256,0.2271715029814271,0.019782674710316906
170614cage4 1C,3,6,0,0.10976724586890205,0.4645576747934398,0.4256750793376581
170614cage4 1C,3,7,0,0.10790107238086485,0.3862102848478405,0.5058886427712947
170614cage4 1C,3,8,1,0.8118630898070147,0.18080476134473017,0.007332148848255032
170614cage4 1C,3,9,0,0.10467284913517444,0.4508249696782695,0.444502181186556
170614cage4 1C,3,10,0,0.11390831578888405,0.39771002945740025,0.48838165475371564
170614cage4 1C,3,11,1,0.7773944955655496,0.2016666156182026,0.0209388888162478
170614cage4 1C,3,12,1,0.7537169312449838,0.22680739289207288,0.01947567586294318
170614cage4 1C,3,13,0,0.10813306767770967,0.46136485493156526,0.43050207739072494
170614cage4 1C,3,14,0,0.1115271329447157,0.39447662561454333,0.49399624144074095
170614cage4 1C,3,15,1,0.7785898100675714,0.20046817423621602,0.02094201569621259
170614cage4 1C,3,16,1,0.7672834871646318,0.21613949149118647,0.016577021344181656
170614cage4 1C,3,17,0,0.0795345094877984,0.4041206643753915,0.5163448261368101
170614cage4 1C,3,18,0,0.1751888223173097,0.5433762625771599,0.28143491510553037
170614cage4 1C,3,19,0,0.178299698077523,0.5640054814014283,0.25769482052104864
170614cage4 1C,3,20,0,0.07903541392217672,0.34297949034009295,0.5779850957377303
170614cage4 1C,3,21,1,0.8236477185105612,0.17006354893798747,0.0062887325514514305
170614cage4 1C,3,22,0,0.1043096615914719,0.44863142565783704,0.44705891275069104
170614cage4 1C,3,23,0,0.11438719736356275,0.3982270802572037,0.48738572237923344
170614cage4 1C,3,24,1,0.7773046403528294,0.20148224988305663,0.021213109764114085
170614cage4 1C,3,25,1,0.7672877382380774,0.21615213919264553,0.016560122569277042
170614cage4 1C,3,26,0,0.07950647784958327,0.40406054670533437,0.5164329754450824
170614cage4 1C,3,27,0,0.17530475036055362,0.543438163455416,0.2812570861840305
170614cage4 1C,3,28,0,0.17807488047005696,0.5636707308242749,0.25825438870566814
170614cage4 1C,3,29,0,0.07987196817130068,0.343378506178435,0.5767495256502643
170614cage4 1C,3,30,1,0.8232817060879379,0.16574250844536714,0.010975785466694952
170614cage4 1C,4,1,1,0.9793216742432427,0.01997867182267841,0.0006996539340788013
170614cage4 1C,4,2,0,0.0256363545089683,0.16152443638316474,0.812839209107867
170614cage4 1C,4,3,1,0.8952166271195511,0.10324887858440888,0.0015344942960400564
170614cage4 1C,4,4,0,0.026817920884491805,0.17478833777849015,0.7983937413370181
170614cage4 1C,4,5,1,0.8916217790491753,0.10668981058899668,0.0016884103618281692
170614cage4 1C,4,6,0,0.029058594094268704,0.18875708796297927,0.7821843179427521
170614cage4 1C,4,7,1,0.8361257968396639,0.1534253087755245,0.010448894384811756
170614cage4 1C,4,8,1,0.776663132084861,0.2079516754401248,0.015385192475014171
170614cage4 1C,4,9,0,0.06412799391315879,0.3650865080002897,0.5707854980865515
170614cage4 1C,4,10,0,0.25140159612451857,0.5758030407616124,0.1727953631138691
170614cage4 1C,4,11,0,0.06292065829592049,0.3056435635416524,0.6314357781624271
170614cage4 1C,4,12,1,0.8702265959941787,0.12718919052506233,0.002584213480758991
170614cage4 1C,4,13,0,0.02724875746852153,0.17843011734603942,0.7943211251854391
170614cage4 1C,4,14,1,0.8925951656256781,0.1057749354663585,0.0016298989079633888
170614cage4 1C,4,15,0,0.02683956028778119,0.17498917856755236,0.7981712611446665
170614cage4 1C,4,16,1,0.8925351973108512,0.10582580790576562,0.0016389947833831068
170614cage4 1C,4,17,0,0.027493809017860537,0.18046010895039621,0.7920460820317433
170614cage4 1C,4,18,1,0.8678028651305623,0.12917145862732732,0.003025676242110392
170614cage4 1C,4,19,0,0.07553301508637837,0.3842681049579261,0.5401988799556955
170614cage4 1C,4,20,0,0.1794335880496239,0.54561153894553,0.27495487300484606
170614cage4 1C,4,21,0,0.1783884092181531,0.5649827818636382,0.25662880891820866
170614cage4 1C,4,22,0,0.0777558925163195,0.33340928904378886,0.5888348184398916
170614cage4 1C,4,23,1,0.8635686737719449,0.13349817970520453,0.00293314652285055
170614cage4 1C,4,24,0,0.02829639561548683,0.18712023965765542,0.7845833647268576
170614cage4 1C,4,25,1,0.8583479587771148,0.1379737355697972,0.0036783056530880613
170614cage4 1C,4,26,0,0.10510059208216563,0.4457234271008053,0.449175980817029
170614cage4 1C,4,27,0,0.11173864386984,0.3905141005540151,0.4977472555761449
170614cage4 1C,4,28,1,0.8148812107919364,0.17813035066601618,0.006988438542047484
170614cage4 1C,4,29,0,0.09326178904406027,0.42563146840411603,0.4811067425518236
170614cage4 1C,4,30,0,0.15004006108827203,0.44622972839646674,0.4037302105152612
