animal_id,day,trial_in_day,choice,state_win,state_random,state_go
0104-ZSY-2,0,1,1,0.2416755127885758,0.6911086205849266,0.06721586662649756
0104-ZSY-2,0,2,1,0.6220568678183248,0.33250635432690795,0.04543677785476726
0104-ZSY-2,0,3,0,0.004096526978677806,0.13475640359348084,0.8611470694278415
0104-ZSY-2,0,4,1,0.8201456760086354,0.16543559038487116,0.014418733606493503
0104-ZSY-2,0,5,0,0.0027480072733820134,0.11391176342075482,0.8833402293058632
0104-ZSY-2,0,6,1,0.8024610794506034,0.1808919222671659,0.016646998282230534
0104-ZSY-2,0,7,0,0.01580173833403742,0.21322197116389108,0.7709762905020716
0104-ZSY-2,0,8,0,0.029791331929417946,0.2588079880665584,0.7114006800040237
0104-ZSY-2,0,9,1,0.5308239057975711,0.3903621435544181,0.07881395064801087
0104-ZSY-2,0,10,1,0.5285951460552257,0.39519612162237,0.07620873232240415
0104-ZSY-2,0,11,0,0.024159206783691232,0.2524814942718244,0.7233592989444844
0104-ZSY-2,0,12,0,0.08882870965720495,0.34260104273172715,0.568570247611068
0104-ZSY-2,0,13,0,0.013924348761362884,0.200297722732906,0.785777928505731
0104-ZSY-2,0,14,1,0.8040109597251802,0.17961978305072984,0.016369257224090012
0104-ZSY-2,0,15,0,0.0028756341131328145,0.1159520912005715,0.8811722746862956
0104-ZSY-2,0,16,1,0.8013791141135851,0.1818205456104119,0.01680034027600303
0104-ZSY-2,0,17,0,0.016629075545607747,0.21512036429569797,0.7682505601586942
0104-ZSY-2,0,18,0,0.01740261945274309,0.21179292344333428,0.7708044571039226
0104-ZSY-2,0,19,1,0.7897527811910636,0.19200545227459342,0.018241766534342965
0104-ZSY-2,0,20,0,0.008919548478762716,0.16274456745703877,0.8283358840641984
0104-ZSY-2,1,1,1,0.965091039584554,0.030442039881851627,0.004466920533594399
0104-ZSY-2,1,2,1,0.7094834922318283,0.23423452021324603,0.05628198755492561
0104-ZSY-2,1,3,1,0.7070610372336698,0.24044355031489256,0.0524954124514376
0104-ZSY-2,1,4,1,0.8091819623880837,0.18186671778422908,0.0089513198276871
0104-ZSY-2,1,5,0,0.031175971822301862,0.20269100423470574,0.7661330239429924
0104-ZSY-2,1,6,1,0.8344573061642491,0.15531625919145634,0.010226434644294697
0104-ZSY-2,1,7,1,0.7017457164081546,0.2429743634960244,0.05527992009582092
0104-ZSY-2,1,8,1,0.7565229485232788,0.22515408381959823,0.018322967657122925
0104-ZSY-2,1,9,0,0.10794753777924704,0.461112930309973,0.43093953191077994
0104-ZSY-2,1,10,0,0.11136075750627857,0.3940862029706958,0.49455303952302565
0104-ZSY-2,1,11,1,0.78090205252674,0.19936502926698238,0.019732918206277563
0104-ZSY-2,1,12,1,0.7056645565897445,0.24332030460616638,0.05101513880408907
0104-ZSY-2,1,13,1,0.7095532586092679,0.24235871459263392,0.04808802679809818
0104-ZSY-2,1,14,1,0.7090812493014468,0.24264452439284528,0.048274226305707976
0104-ZSY-2,1,15,1,0.7091035661748405,0.24264030319746346,0.048256130627695994
0104-ZSY-2,1,16,1,0.709100589029713,0.2426421771989619,0.048257233771325236
0104-ZSY-2,1,17,1,0.7091007150400376,0.24264216342233297,0.048257121537629497
0104-ZSY-2,1,18,1,0.7091006962173784,0.2426421757917349,0.048257127990886675
0104-ZSY-2,1,19,1,0.7091006960313262,0.24264217611593472,0.04825712785273905
0104-ZSY-2,1,20,1,0.7091007071911499,0.24264217212467212,0.04825712068417801
0104-ZSY-2,1,21,1,0.7091005620395038,0.24264222493890622,0.04825721302159003
0104-ZSY-2,1,22,1,0.7091024201937796,0.24264155341623772,0.0482560263899827
0104-ZSY-2,1,23,1,0.7090785209205167,0.24265024373468844,0.04827123534479488
0104-ZSY-2,1,24,1,0.7093845887158545,0.24253957183401403,0.04807583945013146
0104-ZSY-2,1,25,1,0.7054495158818307,0.24396973904992642,0.05058074506824298
0104-ZSY-2,1,26,1,0.7558620198621174,0.22573257648612327,0.018405403651759307
0104-ZSY-2,1,27,0,0.10792244758224577,0.4611228974299828,0.4309546549877714
0104-ZSY-2,1,28,0,0.11150911724032908,0.3942599022646942,0.49423098049497666
0104-ZSY-2,1,29,1,0.7800983378237791,0.19939656678740172,0.020505095388819145
0104-ZSY-2,1,30,1,0.7470923136843716,0.21917748581462185,0.03373020050100657
0104-ZSY-2,2,1,0,0.4684105166588545,0.24669056254955618,0.2848989207915894
0104-ZSY-2,2,2,0,0.17827010093154924,0.5107874437522016,0.3109424553162491
0104-ZSY-2,2,3,0,0.08681200419905054,0.3442788815392882,0.5689091142616612
0104-ZSY-2,2,4,1,0.860159310033877,0.13669586338580744,0.0031448265803154848
0104-ZSY-2,2,5,0,0.029566743364972146,0.1935133624504235,0.7769198941846044
0104-ZSY-2,2,6,1,0.8366257290651911,0.15347845123044354,0.00989581970436548
0104-ZSY-2,2,7,1,0.7017633382412468,0.24294662412581866,0.055290037632934524
0104-ZSY-2,2,8,1,0.7551469207887836,0.22624183093756128,0.01861124827365516
0104-ZSY-2,2,9,0,0.11101702442523555,0.4669761772448917,0.42200679832987276
0104-ZSY-2,2,10,0,0.10608227498023544,0.3762638135931777,0.5176539114265869
0104-ZSY-2,2,11,1,0.8533679093238624,0.14313128760229568,0.003500803073841958
0104-ZSY-2,2,12,0,0.02970410232961989,0.19460233450398687,0.7756935631663933
0104-ZSY-2,2,13,1,0.836610234723354,0.15346785615264524,0.009921909124000637
0104-ZSY-2,2,14,1,0.7014964394013375,0.2408043937985688,0.05769916680009354
